año,conglome,vivienda,hogar,ubigeop,codperso,mhogar,sexo,edad,estciv,reljh,ocu500,ocupinf,emplpsec,htop,htos,gnestudios,fac500a,ubidpto,htsemps,hocios,salanual,salsem,dominio,estrato,pobreza,estrsocial,zona,inghogpc,gashogpc,inghogpcs,gashogpcs,ln_salsem,ln_inghogpcs,ln_gashogpcs
2022,019114,015,11,190301,01,1,2,26,5,1,1,1,1,46,12,4,124.20085144043,19,58,110,21503,412.385962422497,7,5,3,5,Urbana,8872.314453125,8585.36328125,170.153835960888,164.650667324794,6.02195971282074,5.13670294527632,5.1038260618041
2022,019114,042,11,190301,01,1,2,84,3,1,1,1,1,14,NA,1,35.2630271911621,19,14,154,2692,51.6273548268316,7,5,3,5,Urbana,9934.80078125,4570.78125,190.530269341559,87.6587464448659,3.94405166431997,5.24981107612582,4.47345139469295
2022,019114,042,11,190301,02,1,2,62,6,3,1,1,1,17,21,10,110.15306854248,19,38,130,4784,91.7478697962714,7,5,3,5,Urbana,9934.80078125,4570.78125,190.530269341559,87.6587464448659,4.51904426918582,5.24981107612582,4.47345139469295
2022,019114,096,11,190301,01,1,1,35,1,1,1,2,NA,54,18,10,123.222412109375,19,72,96,33005,632.972082488699,7,5,3,5,Urbana,14879.54296875,6572.4599609375,285.360863487646,126.047073732713,6.45042631767822,5.65375456700501,4.83665543823326
2022,019114,096,11,190301,02,1,2,31,1,2,1,2,NA,30,NA,8,137.870574951172,19,30,138,20834,399.555835981505,7,5,3,5,Urbana,14879.54296875,6572.4599609375,285.360863487646,126.047073732713,5.99035352009975,5.65375456700501,4.83665543823326
2022,019114,124,11,190301,01,1,2,44,5,1,1,1,1,8,NA,3,87.0246810913086,19,8,160,8676,166.388904337887,7,5,3,5,Urbana,10735.5537109375,21406.205078125,205.887162220312,410.529622980789,5.11432784550212,5.32732826250427,6.01744808945764
2022,019114,151,11,190301,01,1,1,31,1,1,1,2,NA,88,8,9,179.487213134766,19,96,72,44365,850.834917121986,7,5,3,5,Urbana,18297.4127604167,7741.97916666667,350.908997397856,148.476190750163,6.74621812282479,5.86052692317768,5.00042461373953
2022,019114,151,11,190301,02,1,2,31,1,2,1,2,NA,68,NA,10,137.870574951172,19,68,100,7629,146.309468786738,7,5,3,5,Urbana,18297.4127604167,7741.97916666667,350.908997397856,148.476190750163,4.98572402764558,5.86052692317768,5.00042461373953
2022,019114,179,11,190301,01,1,1,29,6,1,1,1,1,30,10,6,169.739837646484,19,40,128,9491,182.019028477511,7,5,3,5,Urbana,11397.9091796875,9806.912109375,218.589859399602,188.077611896826,5.20411123368584,5.38719718582656,5.23685470687784
2022,019115,006,11,190308,01,1,1,38,1,1,1,1,1,34,NA,7,116.834205627441,19,34,134,5887,112.901277067444,7,5,2,5,Urbana,4487.68505859375,3337.82568359375,86.0651221660811,64.0130426883382,4.72651378258362,4.45510424418544,4.15908685460219
2022,019115,006,11,190308,02,1,2,32,1,2,1,1,1,45,7,6,130.722961425781,19,52,116,8116,155.649187137654,7,5,2,5,Urbana,4487.68505859375,3337.82568359375,86.0651221660811,64.0130426883382,5.04760467450105,4.45510424418544,4.15908685460219
2022,019115,011,11,190308,01,1,1,52,1,1,1,1,1,50,NA,5,95.4862442016602,19,50,118,63539,1218.55516283137,7,5,3,5,Urbana,18471.76953125,1521.99304199219,354.252823131241,29.1888836637814,7.10542114313729,5.87001084785799,3.3737879403451
2022,019115,016,11,190308,01,1,1,53,2,1,1,1,1,48,5,4,95.4862442016602,19,53,115,7362.64288330078,141.201254308847,7,5,2,5,Urbana,3702.71069335938,2513.6884765625,71.0108316445647,48.2076845852935,4.95018620822682,4.26283242377962,3.8755184395789
2022,019115,016,11,190308,02,1,2,46,2,2,1,1,1,60,NA,3,74.3380813598633,19,60,108,4046,77.5944567716794,7,5,2,5,Urbana,3702.71069335938,2513.6884765625,71.0108316445647,48.2076845852935,4.35149599128304,4.26283242377962,3.8755184395789
2022,019115,042,11,190308,01,1,1,42,1,1,1,2,NA,30,NA,11,148.597366333008,19,30,138,59215,1135.62920359244,7,5,3,5,Urbana,33637.23828125,11207.2626953125,645.09719024546,214.933628457805,7.03494214071095,6.4694009879954,5.37032927562109
2022,019115,049,11,190308,01,1,2,49,5,1,1,1,1,2,14,3,74.3380813598633,19,16,152,29886,573.155693296691,7,5,2,5,Urbana,12067.0013020833,1723.70133463542,231.421752570021,33.0572586993707,6.35115739585669,5.44424181453343,3.49824117000061
2022,019115,055,11,190308,01,1,1,46,1,1,1,1,1,48,11,3,118.17537689209,19,59,109,15507,297.394276114294,7,5,3,5,Urbana,6384.076171875,4026.56640625,122.434236911929,77.2217580197879,5.6950587874195,4.8075740442985,4.34668125695596
2022,019116,001,11,190306,01,1,1,47,1,1,1,1,1,28,NA,5,118.17537689209,19,28,140,14573,279.48196206962,7,5,3,5,Urbana,21665.68359375,10277.931640625,415.50591919034,197.110855756488,5.63293775408905,6.02949686013949,5.28376629004678
2022,019116,014,11,190306,01,1,1,38,5,1,1,1,2,21,NA,6,116.834205627441,19,21,147,3634,69.6930934029369,7,5,3,5,Urbana,4675.369140625,22702.91796875,89.6645399589398,435.398068936519,4.24410122251147,4.49607537272242,6.07626071364252
2022,019116,053,11,190306,01,1,1,54,1,1,1,1,1,20,38,3,95.4862442016602,19,58,110,18962.5034179688,363.664150209688,7,5,3,5,Urbana,10656.9947916667,3090.02311197917,204.380554047946,59.26066850864,5.89623077746097,5.31998371705203,4.08194582302408
2022,019116,053,11,190306,02,1,2,50,1,2,1,1,1,16,11,6,68.4312896728516,19,27,141,1054,20.2136820161518,7,5,3,5,Urbana,10656.9947916667,3090.02311197917,204.380554047946,59.26066850864,3.00635970265666,5.31998371705203,4.08194582302408
2022,019116,067,11,190306,01,1,1,60,1,1,1,1,1,40,6,6,131.195785522461,19,46,122,6998,134.208108870048,7,5,3,5,Urbana,2900.65161132812,3374.75341796875,55.6288892893975,64.7212452312539,4.89939164648299,4.01870265785152,4.17008951285028
2022,019116,080,11,190306,01,1,2,46,5,1,1,1,1,70,NA,5,74.3380813598633,19,70,98,10915,209.328595072388,7,5,3,5,Urbana,16859.38671875,3480.81022135417,323.33043844416,66.7552096518254,5.3439052425394,5.77867482952375,4.20103234145319
2022,019116,080,11,190306,02,1,1,20,6,3,1,1,1,24,18,9,132.77018737793,19,42,126,32934,631.610439772241,7,5,3,5,Urbana,16859.38671875,3480.81022135417,323.33043844416,66.7552096518254,6.44827281133329,5.77867482952375,4.20103234145319
2022,019116,093,11,190306,01,1,1,66,5,1,1,1,1,14,5,5,66.1684188842773,19,19,149,18050,346.164099043206,7,5,3,5,Urbana,20294.775390625,14945.9609375,389.214550602767,286.634631704412,5.84691293731638,5.96413073553996,5.65820834446663
2022,019117,011,11,190307,01,1,1,37,1,1,1,1,1,48,NA,6,116.834205627441,19,48,120,17734,340.103830051647,7,5,3,5,Urbana,9697.1640625,3459.91015625,185.972856563406,66.3543868148875,5.8292509534953,5.22560073060922,4.19500987486825
2022,019117,011,11,190307,02,1,2,34,1,2,1,1,1,84,NA,6,130.722961425781,19,84,84,8518,163.358769842107,7,5,3,5,Urbana,9697.1640625,3459.91015625,185.972856563406,66.3543868148875,5.09594882403851,5.22560073060922,4.19500987486825
2022,019117,025,11,190307,01,1,1,34,1,1,1,1,1,24,24,6,170.182083129883,19,48,120,7987,153.175216568315,7,5,2,5,Urbana,2523.93383789062,2180.34643554688,48.4041708054332,41.8148287791219,5.03158247247274,3.87958598367582,3.73325103210125
2022,019117,050,11,190307,01,1,1,30,1,1,1,2,NA,54,8,6,170.182083129883,19,62,106,25918.142578125,497.059860079225,7,5,3,5,Urbana,8859.53515625,6061.46875,169.908753756504,116.247250344726,6.20871046165932,5.13526155034358,4.75571939123914
2022,019117,063,11,190307,01,1,1,52,1,1,1,1,1,42,NA,4,95.4862442016602,19,42,126,12357,236.983366862986,7,5,3,5,Urbana,5072.3876953125,3702.98608398438,97.2785881742768,71.0161131042649,5.46798995665954,4.57757890510141,4.26290679642366
2022,019117,063,11,190307,02,1,2,48,1,2,1,1,1,35,42,6,74.3380813598633,19,77,91,4112,78.8602091559925,7,5,3,5,Urbana,5072.3876953125,3702.98608398438,97.2785881742768,71.0161131042649,4.36767678069035,4.57757890510141,4.26290679642366
2022,019117,075,11,190307,01,1,1,61,2,1,1,1,1,35,16,3,131.195785522461,19,51,117,8434,161.747812262072,7,5,3,5,Urbana,5135.99641927083,3394.3271484375,98.4984805078128,65.0966315344467,5.08603840786186,4.59004112174244,4.17587280493336
2022,019117,075,11,190307,02,1,2,55,2,2,1,1,1,21,20,4,89.1922073364258,19,41,127,1914,36.7068191450802,7,5,3,5,Urbana,5135.99641927083,3394.3271484375,98.4984805078128,65.0966315344467,3.60296254556825,4.59004112174244,4.17587280493336
2022,019117,088,11,190307,01,1,1,60,1,1,1,1,1,48,NA,3,131.195785522461,19,48,120,12160,233.205287776476,7,5,3,5,Urbana,7420.0361328125,6643.2412109375,142.301945860558,127.40452124714,5.45191912907551,4.9579511793562,4.84736723110443
2022,019117,088,11,190307,02,1,2,54,1,2,1,1,1,14,NA,3,68.4312896728516,19,14,154,165,3.16438096078277,7,5,3,5,Urbana,7420.0361328125,6643.2412109375,142.301945860558,127.40452124714,1.15195744745593,4.9579511793562,4.84736723110443
2022,019118,037,11,190307,01,1,2,54,5,1,1,1,1,62,NA,1,72.1729507446289,19,62,106,4574,87.7204758461842,7,5,2,5,Urbana,4625.869140625,3087.92163085938,88.7152256707049,59.2203661641254,4.47415534813808,4.48543152814399,4.08126550577026
2022,019118,088,11,190307,01,1,2,47,3,1,1,2,NA,13,NA,3,78.4027099609375,19,13,155,38011,728.977483032206,7,5,3,5,Urbana,13731.9713541667,4305.28580729167,263.352658831148,82.5670572080123,6.59164284405866,5.57349404206658,4.41361077782828
2022,019118,138,11,190307,01,1,2,59,5,1,1,1,1,16,NA,5,94.0690155029297,19,16,152,7514,144.103991147405,7,5,3,5,Urbana,13242.521484375,4289.05419921875,253.965956714625,82.2557663501407,4.97053519968927,5.53720022935331,4.40983349478855
2022,019118,138,11,190307,02,1,1,24,5,3,1,1,1,59,NA,5,140.029724121094,19,59,109,14165,271.657310966594,7,5,3,5,Urbana,13242.521484375,4289.05419921875,253.965956714625,82.2557663501407,5.60454138581997,5.53720022935331,4.40983349478855
2022,019118,163,11,190307,01,1,1,73,1,1,1,1,1,13,NA,3,65.4389038085938,19,13,155,3966,76.0602114573605,7,5,3,5,Urbana,6951.19189453125,5168.513671875,133.310419913953,99.1220985383437,4.33152528263509,4.89268039302651,4.59635240879112
2022,019119,004,11,190303,01,1,1,47,2,1,1,1,1,53,6,4,119.015785217285,19,59,109,14369,275.569636518107,7,5,3,5,Urbana,3860.77734375,4008.9421875,74.0422443659635,76.8837595818414,5.61884036078456,4.3046358001303,4.34229466541541
2022,019119,004,11,190303,02,1,2,46,2,2,1,1,1,21,21,6,74.8667373657227,19,42,126,936,17.9506701775314,7,5,3,5,Urbana,3860.77734375,4008.9421875,74.0422443659635,76.8837595818414,2.88762745003295,4.3046358001303,4.34229466541541
2022,019119,017,11,190303,02,1,1,43,6,3,1,1,1,12,40,5,149.65412902832,19,52,116,11452,219.627216744753,7,5,3,5,Urbana,7687.4375,4823.12548828125,147.430187043682,92.4982210095958,5.39193163977336,4.99335475555578,4.52718941200474
2022,019119,030,11,190303,01,1,1,52,1,1,1,1,1,32,16,5,96.1652984619141,19,48,120,1907,36.5725726800773,7,5,2,5,Urbana,1708.37487792969,3151.3310546875,32.7633268945472,60.436436306525,3.59929857915577,3.48930980738626,4.1015921731666
2022,019119,043,11,190303,01,1,1,36,2,1,1,1,1,42,3,8,117.665077209473,19,45,123,14779,283.432643753991,7,5,3,5,Urbana,4935.5400390625,4278.9833984375,94.6541147320632,82.0626278637648,5.64697450676992,4.55022934984366,4.40748271018841
2022,019119,043,11,190303,02,1,2,22,2,2,1,2,NA,11,7,4,102.995338439941,19,18,150,2633,50.4958489075214,7,5,3,5,Urbana,4935.5400390625,4278.9833984375,94.6541147320632,82.0626278637648,3.92189113305166,4.55022934984366,4.40748271018841
2022,019119,069,11,190303,01,1,1,33,1,1,1,1,1,48,8,5,171.392333984375,19,56,112,11320.78515625,217.110769754847,7,5,3,5,Urbana,4715.76106770833,4955.9609375,90.4391790197387,95.0457480788372,5.38040768299998,4.50467756974516,4.55435833441295
2022,019119,069,11,190303,02,1,2,29,1,2,1,1,1,14,21,4,118.599388122559,19,35,133,480,9.20547188591352,7,5,3,5,Urbana,4715.76106770833,4955.9609375,90.4391790197387,95.0457480788372,2.21979807745729,4.50467756974516,4.55435833441295
2022,019119,082,11,190303,01,1,1,51,1,1,1,1,1,52,NA,3,96.1652984619141,19,52,116,12881.283203125,247.038104960119,7,5,1,5,Urbana,5475.641015625,2326.203515625,105.012207138939,44.6120855499982,5.50954259582301,4.65407660186612,3.79800479877589
2022,019119,082,11,190303,03,1,1,15,6,3,1,1,1,48,NA,5,86.8621444702148,19,48,120,13054,250.35047916399,7,5,1,5,Urbana,5475.641015625,2326.203515625,105.012207138939,44.6120855499982,5.52286185275052,4.65407660186612,3.79800479877589
2022,019120,004,11,190306,01,1,2,29,1,1,1,2,NA,0,4,7,118.588920593262,19,4,164,44319,849.952726066253,7,5,3,5,Urbana,24836.125,10807.2138671875,476.308855088612,207.261465457186,6.74518073154507,6.16606649904406,5.33398111435341
2022,019120,004,11,190306,02,1,1,37,1,2,1,1,2,63,NA,6,117.654693603516,19,63,105,38409,736.610353470942,7,5,3,5,Urbana,24836.125,10807.2138671875,476.308855088612,207.261465457186,6.60205905966964,6.16606649904406,5.33398111435341
2022,019120,015,11,190306,01,1,2,56,5,1,1,1,1,55,6,5,89.8185729980469,19,61,107,9668,185.413546235441,7,5,3,5,Urbana,12745.2490234375,9974.728515625,244.42923242546,191.296006083762,5.22258871537872,5.49892582908701,5.25382199846434
2022,019120,036,11,190306,01,1,1,27,2,1,1,1,1,54,9,5,162.070251464844,19,63,105,21561.7856445312,413.513357418388,7,5,3,5,Urbana,8997.7138671875,6044.0400390625,172.558754253935,115.913001368595,6.02468981725129,5.15073778284955,4.75283992152275
2022,019120,036,11,190306,02,1,2,23,2,2,1,1,1,40,6,6,102.986251831055,19,46,122,8733,167.482054124339,7,5,3,5,Urbana,8997.7138671875,6044.0400390625,172.558754253935,115.913001368595,5.12087620596908,5.15073778284955,4.75283992152275
2022,019120,046,11,190306,01,1,1,71,2,1,1,1,1,7,16,1,62.4820861816406,19,23,145,5232.50006103516,100.349233760208,7,5,3,5,Urbana,7608.02685546875,2721.17016601562,145.907244427693,52.1867822084239,4.60865643954013,4.98297110767297,3.9548292484264
2022,019120,057,11,190306,01,1,1,39,5,1,1,2,NA,54,NA,6,117.654693603516,19,54,114,20730,397.56131707289,7,5,3,5,Urbana,24048.42578125,13937.83984375,461.202307145364,267.300818400012,5.98534917898518,6.13383679086583,5.58837468486863
2022,019120,067,11,190306,01,1,2,34,1,1,1,1,1,58,9,7,131.640991210938,19,67,101,7208,138.235502820135,7,5,3,5,Urbana,12730.28046875,5026.602734375,244.142164489317,96.4005211519689,4.92895877284353,5.49775069697329,4.56851160774264
2022,019120,067,11,190306,02,1,1,40,1,2,1,2,NA,56,NA,6,149.640914916992,19,56,112,48083,922.138968104958,7,5,3,5,Urbana,12730.28046875,5026.602734375,244.142164489317,96.4005211519689,6.82669593682455,5.49775069697329,4.56851160774264
2022,019124,031,11,190301,01,1,1,67,5,1,1,2,NA,64,NA,4,69.7863693237305,19,64,104,3373,64.6876180649715,7,5,3,5,Urbana,4048.473828125,1712.796484375,77.6419000117945,32.8481247566783,4.169569808617,4.35210723007498,3.49189465826858
2022,019124,031,11,190301,02,1,2,32,5,3,1,1,1,54,NA,4,137.87060546875,19,54,114,10260,196.766961561401,7,5,3,5,Urbana,4048.473828125,1712.796484375,77.6419000117945,32.8481247566783,5.28202009228011,4.35210723007498,3.49189465826858
2022,019124,035,11,190301,02,1,2,41,2,2,1,2,NA,86,NA,8,87.0246963500977,19,86,82,4468,85.6876008047117,7,5,3,5,Urbana,4770.54166666667,7208.830078125,91.4897649855813,138.251422113557,4.45070813374444,4.51622710794382,4.92907392688521
2022,019124,039,11,190301,01,1,2,63,5,1,1,1,1,0,20,3,110.153091430664,19,20,148,5077,97.3670432599644,7,5,3,5,Urbana,33046.20703125,18314.779296875,633.762353671353,351.242053987695,4.57848778850274,6.45167404768796,5.86147559829298
2022,019124,082,11,190301,01,1,2,47,5,1,1,1,2,36,NA,9,78.4027252197266,19,36,132,5486,105.21087242942,7,5,3,5,Urbana,6058.0595703125,3193.89477539062,116.181868870211,61.2527261696343,4.6559666450529,4.75515679842409,4.11500835732633
2022,019124,099,11,190301,01,1,1,41,2,1,1,1,1,48,6,6,156.722351074219,19,54,114,7128,136.701257505816,7,5,2,5,Urbana,5581.5966796875,3124.74145507812,107.044231902857,59.9264991988962,4.917797942706,4.67324213131269,4.09311879792818
2022,019124,099,11,190301,02,1,2,40,2,2,1,1,1,42,NA,7,87.0246963500977,19,42,126,5346,102.525943129362,7,5,2,5,Urbana,5581.5966796875,3124.74145507812,107.044231902857,59.9264991988962,4.63011587025422,4.67324213131269,4.09311879792818
2022,019124,099,11,190301,03,1,1,17,6,3,1,1,1,29,3,5,90.9646759033203,19,32,136,3182,61.024607377035,7,5,2,5,Urbana,5581.5966796875,3124.74145507812,107.044231902857,59.9264991988962,4.11127718245308,4.67324213131269,4.09311879792818
2022,019125,005,11,190306,01,1,2,42,1,1,1,1,1,54,NA,3,83.0925216674805,19,54,114,7803,149.646452345382,7,5,3,5,Urbana,7082.43098958333,5600.34049479167,135.827331996942,107.403702034058,5.00827552767212,4.91138446141917,4.67659465107156
2022,019125,005,11,190306,02,1,1,45,1,2,1,1,1,42,NA,5,119.00528717041,19,42,126,5852,112.230044742429,7,5,3,5,Urbana,7082.43098958333,5600.34049479167,135.827331996942,107.403702034058,4.72055073569537,4.91138446141917,4.67659465107156
2022,019125,032,11,190306,01,1,1,32,1,1,1,1,1,45,3,4,171.377212524414,19,48,120,18300,350.958615650453,7,5,3,5,Urbana,11672.4348958333,7410.837890625,223.854731820312,142.125541360856,5.86066831238486,5.41099732281653,4.95671076111081
2022,019125,032,11,190306,02,1,2,21,1,2,1,1,2,34,NA,7,102.986251831055,19,34,134,10088,193.468334135616,7,5,3,5,Urbana,11672.4348958333,7410.837890625,223.854731820312,142.125541360856,5.26511385120011,5.41099732281653,4.95671076111081
2022,019125,067,11,190306,01,1,1,54,5,1,1,1,1,49,NA,3,96.1568145751953,19,49,119,5737,110.024567103096,7,5,3,5,Urbana,8329.38671875,5298.07568359375,159.741531804905,101.606847405759,4.70070367815723,5.07355708280664,4.62111092859937
2022,019125,112,11,190306,01,1,1,57,5,1,1,1,1,24,NA,1,95.1737899780273,19,24,144,6364,122.04921475407,7,5,3,5,Urbana,8373.86328125,5784.18994140625,160.594506275063,110.929578934165,4.80442436301303,5.07888259342485,4.70889557596373
2022,019125,141,11,190306,01,1,2,51,5,1,1,2,NA,35,NA,11,68.9118576049805,19,35,133,27468,526.783128671401,7,5,3,5,Urbana,17101.583984375,15130.2255859375,327.975313693235,290.168471372661,6.26678894329592,5.79293834242135,5.67046169007046
2022,019126,003,11,190302,01,1,2,30,5,1,1,1,1,14,NA,7,137.870574951172,19,14,154,3096.5,59.3848826973567,7,5,3,5,Urbana,7320.66861979167,2714.2822265625,140.396269094961,52.054684848033,4.08403969393347,4.94446891784092,3.95229479769713
2022,019126,041,11,190302,01,1,1,62,1,1,1,1,1,60,NA,4,138.369247436523,19,60,108,43206,828.607538130791,7,5,3,5,Urbana,23815.33984375,5534.52880859375,456.732169552326,106.14156114435,6.71974662703227,6.12409715684386,4.66477368564234
2022,019126,059,11,190302,01,1,2,72,3,1,1,1,1,7,NA,1,58.2140579223633,19,7,161,177,3.39451775793061,7,5,3,5,Urbana,10481.943359375,1853.12768554688,201.023406050968,35.539405854812,1.22216170612918,5.3034213492943,3.57064210493938
2022,019126,078,11,190302,01,1,2,73,3,1,1,1,1,35,NA,8,58.2140579223633,19,35,133,10067.9091796875,193.08303104905,7,5,3,5,Urbana,7391.78369140625,4309.70556640625,141.760118662488,82.6518196419119,5.26312030907932,4.9541363239225,4.41463684026076
2022,019126,078,11,190302,02,1,2,34,5,4,1,1,2,13,NA,7,137.870574951172,19,13,155,2534,48.5972203310518,7,5,3,5,Urbana,7391.78369140625,4309.70556640625,141.760118662488,82.6518196419119,3.88356633443644,4.9541363239225,4.41463684026076
2022,019126,097,11,190302,01,1,2,43,1,1,1,1,1,40,NA,3,87.0246810913086,19,40,128,6323,121.262914030482,7,5,3,5,Urbana,16074.98125,11977.4921875,308.287058257212,229.705140824542,4.79796103161397,5.73103135625303,5.43679649004775
2022,019126,097,11,190302,02,1,1,38,1,2,1,1,2,54,NA,5,123.222412109375,19,54,114,15838,303.742216102288,7,5,3,5,Urbana,16074.98125,11977.4921875,308.287058257212,229.705140824542,5.71617936832571,5.73103135625303,5.43679649004775
2022,019126,097,11,190302,03,1,2,21,6,3,1,1,2,48,15,6,107.859825134277,19,63,105,11783,225.975156732748,7,5,3,5,Urbana,16074.98125,11977.4921875,308.287058257212,229.705140824542,5.42042506726869,5.73103135625303,5.43679649004775
2022,019126,097,11,190302,04,1,1,25,1,3,1,2,NA,60,6,6,169.739837646484,19,66,102,27875,534.588601707999,7,5,3,5,Urbana,16074.98125,11977.4921875,308.287058257212,229.705140824542,6.28149748231777,5.73103135625303,5.43679649004775
2022,019126,116,11,190302,01,1,1,50,2,1,1,1,1,45,NA,6,100.70719909668,19,45,123,10136,194.388881324207,7,5,3,5,Urbana,8313.646484375,3545.6591796875,159.439664544454,67.9988872825926,5.26986069555633,5.0716655719413,4.21949134155094
2022,019126,116,11,190302,02,1,2,45,2,2,1,1,1,30,NA,4,78.4027099609375,19,30,138,7602,145.791660993155,7,5,3,5,Urbana,8313.646484375,3545.6591796875,159.439664544454,67.9988872825926,4.98217862310454,5.0716655719413,4.21949134155094
2022,019126,116,11,190302,03,1,1,21,6,3,1,1,1,51,NA,6,140.029724121094,19,51,117,7602,145.791660993155,7,5,3,5,Urbana,8313.646484375,3545.6591796875,159.439664544454,67.9988872825926,4.98217862310454,5.0716655719413,4.21949134155094
2022,019126,116,11,190302,04,1,2,15,6,3,1,1,2,6,NA,5,96.3256378173828,19,6,162,1014,19.4465593589923,7,5,3,5,Urbana,8313.646484375,3545.6591796875,159.439664544454,67.9988872825926,2.96767015770648,5.0716655719413,4.21949134155094
2022,019127,010,11,190308,01,1,1,55,5,1,1,1,1,68,NA,3,95.1821899414062,19,68,100,17660,338.684653135902,7,5,3,5,Urbana,20527.37109375,8092.68359375,393.675286448395,155.202023549707,5.8250694477133,5.97552642343279,5.04472764599986
2022,019127,021,11,190308,01,1,1,25,1,1,1,1,1,73,NA,6,162.084564208984,19,73,95,24239,464.857152172204,7,5,3,5,Urbana,7359.501953125,4309.07666015625,141.141017341287,82.6397584360718,6.14173015876222,4.94975951357623,4.41449090171989
2022,019127,030,11,190308,01,1,1,42,2,1,1,1,1,38,16,3,149.65412902832,19,54,114,9786.29150390625,187.68214855534,7,5,2,5,Urbana,4835.74776785714,1642.8310546875,92.7402919257875,31.5063230983988,5.2347498328114,4.52980302674559,3.45018825896986
2022,019127,030,11,190308,02,1,2,36,2,2,1,1,1,26,20,6,91.6854400634766,19,46,122,13204,253.227189128338,7,5,2,5,Urbana,4835.74776785714,1642.8310546875,92.7402919257875,31.5063230983988,5.53428706652844,4.52980302674559,3.45018825896986
2022,019127,056,11,190308,01,1,2,37,5,1,1,1,1,77,NA,6,91.6854400634766,19,77,91,19227,368.736683230123,7,5,3,5,Urbana,7016.4013671875,1881.79357910156,134.561011512354,36.08916226565,5.91008279372769,4.90201771338094,3.58599260601759
2022,019127,075,11,190308,01,1,1,76,2,1,1,1,1,37,NA,1,50.8436431884766,19,37,131,1358,26.0438142105637,7,5,3,5,Urbana,4677.07666015625,1683.84350585938,89.6972868819389,32.2928626113886,3.25978028167399,4.49644052202915,3.47484623402711
2022,019127,084,11,190308,01,1,1,41,1,1,1,1,2,56,10,10,149.65412902832,19,66,102,51657.4282226562,990.689590004704,7,5,2,5,Urbana,11845.85703125,3121.8517578125,227.180633053589,59.8710803927764,6.89840125620671,5.42574544137211,4.09219359041961
2022,019127,084,11,190308,02,1,2,26,1,2,1,1,1,44,10,6,118.599388122559,19,54,114,1439,27.5972375913116,7,5,2,5,Urbana,11845.85703125,3121.8517578125,227.180633053589,59.8710803927764,3.31771568044272,5.42574544137211,4.09219359041961
2022,019128,013,11,190301,01,1,1,50,2,1,1,1,1,48,NA,6,96.1652984619141,19,48,120,5149,98.7478640428515,7,5,3,5,Urbana,8098.59296875,5901.3828125,155.31535393601,113.177111601004,4.59256977360149,5.04545759156524,4.72895395098763
2022,019128,013,11,190301,04,1,1,22,6,3,1,2,NA,56,NA,7,133.714385986328,19,56,112,17796,341.292870170244,7,5,3,5,Urbana,8098.59296875,5901.3828125,155.31535393601,113.177111601004,5.83274096548128,5.04545759156524,4.72895395098763
2022,019128,026,11,190301,01,1,1,33,6,1,1,1,1,48,NA,9,171.392333984375,19,48,120,15073,289.070995284114,7,5,3,5,Urbana,15131.9697265625,11163.69921875,290.201920617428,214.098165210412,5.66667231636588,5.67057695868259,5.36643462578036
2022,019128,039,11,190301,01,1,1,60,5,1,1,1,1,56,NA,4,132.128784179688,19,56,112,11005,211.054621050996,7,5,3,5,Urbana,11511.4580078125,5070.45068359375,220.767506368317,97.2414400348609,5.35211696751591,5.39711014038641,4.57719695841746
2022,019128,063,11,190301,01,1,1,40,1,1,1,1,1,56,NA,3,149.65412902832,19,56,112,12743,244.386100504575,7,5,3,5,Urbana,9772.078125,7929.36197916667,187.409563430496,152.069830775938,5.49874935376763,5.23329640068203,5.02433982834803
2022,019128,063,11,190301,02,1,2,40,1,2,1,1,2,66,NA,4,83.0998611450195,19,66,102,11962,229.408030623536,7,5,3,5,Urbana,9772.078125,7929.36197916667,187.409563430496,152.069830775938,5.43550221115985,5.23329640068203,5.02433982834803
2022,019128,078,11,190301,01,1,1,64,1,1,1,1,1,36,NA,5,132.128784179688,19,36,132,11058,212.071058571733,7,5,3,5,Urbana,10776.0423177083,4237.7333984375,206.66365541058,81.2715326235691,5.35692140045323,5.33109261867091,4.39779580300454
2022,019128,078,11,190301,02,1,2,38,1,2,1,1,2,48,NA,5,91.6854400634766,19,48,120,10883,208.71489694666,7,5,3,5,Urbana,10776.0423177083,4237.7333984375,206.66365541058,81.2715326235691,5.34096919125141,5.33109261867091,4.39779580300454
2022,019128,091,11,190301,01,1,2,34,1,1,1,1,1,30,NA,3,131.652603149414,19,30,138,4283,82.1396585153492,7,5,2,5,Urbana,6057.85205078125,2482.69482421875,116.177889046855,47.6132862617681,4.40842095117072,4.7551225427217,3.86311184543615
2022,019128,091,11,190301,02,1,1,55,1,2,1,1,1,84,NA,6,95.1821899414062,19,84,84,12579,241.240897610221,7,5,2,5,Urbana,6057.85205078125,2482.69482421875,116.177889046855,47.6132862617681,5.48579600939422,4.7551225427217,3.86311184543615
2022,019129,022,11,190307,01,1,1,38,1,1,1,1,1,45,NA,3,117.665077209473,19,45,123,18087,346.873687501079,7,5,2,5,Urbana,4535.65703125,2731.704296875,86.9851318444122,52.3888064698166,5.84896070071287,4.4657372057097096,3.95869295151941
2022,019129,022,11,190307,02,1,2,36,1,2,1,1,2,48,NA,4,91.6854400634766,19,48,120,2808,53.8520105325941,7,5,2,5,Urbana,4535.65703125,2731.704296875,86.9851318444122,52.3888064698166,3.98623973870105,4.4657372057097096,3.95869295151941
